4.033613445378151E+00  6.200000047683716E-01  5.745553970336914E-01  6.599999666213989E-01  6.168331503868103E-01  5.891108512878418E-01 
4.117647058823530E+00  6.200000047683716E-01  5.817192792892456E-01  6.599999666213989E-01  6.275789141654968E-01  6.034385561943054E-01 
4.201680672268908E+00  6.200000047683716E-01  5.887383818626404E-01  6.599999666213989E-01  6.381076574325562E-01  6.174768805503845E-01 
4.285714285714286E+00  6.396650075912476E-01  5.899999737739563E-01  6.599999666213989E-01  6.456185579299927E-01  6.480928659439087E-01 
4.369747899159664E+00  6.632778644561768E-01  5.899999737739563E-01  6.599999666213989E-01  6.523650884628296E-01  6.818255186080933E-01 
4.453781512605042E+00  6.864409446716309E-01  5.899999737739563E-01  6.599999666213989E-01  6.589831113815308E-01  7.149156332015991E-01 
4.537815126050421E+00  6.899999976158142E-01  5.899999737739563E-01  6.599999666213989E-01  6.627386808395386E-01  7.199999690055847E-01 
4.621848739495799E+00  6.899999976158142E-01  5.899999737739563E-01  6.599999666213989E-01  6.659262776374817E-01  7.199999690055847E-01 
4.705882352941177E+00  6.899999976158142E-01  5.899999737739563E-01  6.599999666213989E-01  6.690563559532166E-01  7.199999690055847E-01 
4.789915966386555E+00  6.899999976158142E-01  5.942623019218445E-01  6.599999666213989E-01  6.699999570846558E-01  7.199999690055847E-01 
4.873949579831933E+00  6.899999976158142E-01  6.003048419952393E-01  6.599999666213989E-01  6.699999570846558E-01  7.199999690055847E-01 
4.957983193277311E+00  6.899999976158142E-01  6.062440276145935E-01  6.599999666213989E-01  6.699999570846558E-01  7.199999690055847E-01 
5.042016806722690E+00  6.941668391227722E-01  6.100000143051147E-01  6.610416769981384E-01  6.783336997032166E-01  7.199999690055847E-01 
5.126050420168068E+00  7.056525945663452E-01  6.100000143051147E-01  6.639131307601929E-01  7.013051509857178E-01  7.199999690055847E-01 
5.210084033613446E+00  7.169515490531921E-01  6.100000143051147E-01  6.667378544807434E-01  7.239031195640564E-01  7.199999690055847E-01 
5.294117647058824E+00  7.280697226524353E-01  6.100000143051147E-01  6.695173978805542E-01  7.461394667625427E-01  7.199999690055847E-01 
5.378151260504202E+00  7.367596030235291E-01  6.190128326416016E-01  6.699999570846558E-01  7.500000000000000E-01  7.245063781738281E-01 
5.462184873949580E+00  7.448396682739258E-01  6.297862529754639E-01  6.699999570846558E-01  7.500000000000000E-01  7.298930883407593E-01 
5.546218487394959E+00  7.527963519096375E-01  6.403951644897461E-01  6.699999570846558E-01  7.500000000000000E-01  7.351976037025452E-01 
5.630252100840337E+00  7.599999904632568E-01  6.502110958099365E-01  6.721113324165344E-01  7.502111196517944E-01  7.400000095367432E-01 
5.714285714285714E+00  7.599999904632568E-01  6.527847647666931E-01  6.978477835655212E-01  7.527847886085510E-01  7.400000095367432E-01 
5.798319327731093E+00  7.599999904632568E-01  6.553208231925964E-01  7.232084870338440E-01  7.553208470344543E-01  7.400000095367432E-01 
5.882352941176471E+00  7.599999904632568E-01  6.578204035758972E-01  7.482042908668518E-01  7.578204274177551E-01  7.400000095367432E-01 
5.966386554621849E+00  7.599999904632568E-01  6.599999666213989E-01  7.699999809265137E-01  7.602845430374146E-01  7.400000095367432E-01 
6.050420168067228E+00  7.599999904632568E-01  6.599999666213989E-01  7.699999809265137E-01  7.627142071723938E-01  7.400000095367432E-01 
6.134453781512605E+00  7.599999904632568E-01  6.599999666213989E-01  7.699999809265137E-01  7.651103734970093E-01  7.400000095367432E-01 
6.218487394957983E+00  7.599999904632568E-01  6.599999666213989E-01  7.699999809265137E-01  7.674738764762878E-01  7.400000095367432E-01 
6.302521008403362E+00  7.599999904632568E-01  6.599999666213989E-01  7.699999809265137E-01  7.698057293891907E-01  7.400000095367432E-01 
6.386554621848740E+00  7.599999904632568E-01  6.599999666213989E-01  7.721066474914551E-01  7.699999809265137E-01  7.421066761016846E-01 
6.470588235294118E+00  7.599999904632568E-01  6.599999666213989E-01  7.743774652481079E-01  7.699999809265137E-01  7.443774938583374E-01 
6.554621848739496E+00  7.599999904632568E-01  6.599999666213989E-01  7.766190171241760E-01  7.699999809265137E-01  7.466190457344055E-01 
6.638655462184874E+00  7.599999904632568E-01  6.599999666213989E-01  7.788320183753967E-01  7.699999809265137E-01  7.488320469856262E-01 
6.722689075630253E+00  7.599999904632568E-01  6.701720952987671E-01  7.799999713897705E-01  7.699999809265137E-01  7.510172128677368E-01 
6.806722689075631E+00  7.599999904632568E-01  6.917521953582764E-01  7.799999713897705E-01  7.699999809265137E-01  7.531751990318298E-01 
6.890756302521009E+00  7.599999904632568E-01  7.130675315856934E-01  7.799999713897705E-01  7.699999809265137E-01  7.553067803382874E-01 
6.974789915966388E+00  7.599999904632568E-01  7.341244816780090E-01  7.799999713897705E-01  7.699999809265137E-01  7.574124336242676E-01 
7.058823529411765E+00  7.599999904632568E-01  7.549293041229248E-01  7.799999713897705E-01  7.699999809265137E-01  7.594929337501526E-01 
7.142857142857143E+00  7.599999904632568E-01  7.615487575531006E-01  7.799999713897705E-01  7.699999809265137E-01  7.599999904632568E-01 
7.226890756302522E+00  7.599999904632568E-01  7.635805606842041E-01  7.799999713897705E-01  7.699999809265137E-01  7.599999904632568E-01 
7.310924369747900E+00  7.599999904632568E-01  7.655888795852661E-01  7.799999713897705E-01  7.699999809265137E-01  7.599999904632568E-01 
7.394957983193278E+00  7.599999904632568E-01  7.675742506980896E-01  7.799999713897705E-01  7.699999809265137E-01  7.599999904632568E-01 
7.478991596638656E+00  7.599999904632568E-01  7.695372104644775E-01  7.799999713897705E-01  7.699999809265137E-01  7.599999904632568E-01 
7.563025210084034E+00  7.614781856536865E-01  7.699999809265137E-01  7.799999713897705E-01  7.699999809265137E-01  7.599999904632568E-01 
7.647058823529412E+00  7.633977532386780E-01  7.699999809265137E-01  7.799999713897705E-01  7.699999809265137E-01  7.599999904632568E-01 
7.731092436974791E+00  7.652963399887085E-01  7.699999809265137E-01  7.799999713897705E-01  7.699999809265137E-01  7.599999904632568E-01 
7.815126050420169E+00  7.671743631362915E-01  7.699999809265137E-01  7.799999713897705E-01  7.699999809265137E-01  7.599999904632568E-01 
7.899159663865547E+00  7.690323591232300E-01  7.699999809265137E-01  7.799999713897705E-01  7.699999809265137E-01  7.599999904632568E-01 
7.983193277310925E+00  7.699999809265137E-01  7.699999809265137E-01  7.799999713897705E-01  7.708706259727478E-01  7.599999904632568E-01 
8.067226890756302E+00  7.699999809265137E-01  7.699999809265137E-01  7.799999713897705E-01  7.726897001266479E-01  7.599999904632568E-01 
8.151260504201682E+00  7.699999809265137E-01  7.699999809265137E-01  7.799999713897705E-01  7.744898796081543E-01  7.599999904632568E-01 
8.235294117647060E+00  7.699999809265137E-01  7.699999809265137E-01  7.799999713897705E-01  7.762716412544250E-01  7.599999904632568E-01 
8.319327731092438E+00  7.699999809265137E-01  7.699999809265137E-01  7.799999713897705E-01  7.780352830886841E-01  7.599999904632568E-01 
8.403361344537815E+00  7.699999809265137E-01  7.699999809265137E-01  7.799999713897705E-01  7.797811627388000E-01  7.599999904632568E-01 
8.487394957983193E+00  7.699999809265137E-01  7.699999809265137E-01  7.799999713897705E-01  7.799999713897705E-01  7.599999904632568E-01 
8.571428571428573E+00  7.699999809265137E-01  7.699999809265137E-01  7.799999713897705E-01  7.799999713897705E-01  7.599999904632568E-01 
8.655462184873951E+00  7.699999809265137E-01  7.699999809265137E-01  7.799999713897705E-01  7.799999713897705E-01  7.599999904632568E-01 
8.739495798319329E+00  7.699999809265137E-01  7.699999809265137E-01  7.799999713897705E-01  7.799999713897705E-01  7.599999904632568E-01 
8.823529411764707E+00  7.699999809265137E-01  7.699999809265137E-01  7.799999713897705E-01  7.799999713897705E-01  7.599999904632568E-01 
8.907563025210084E+00  7.699999809265137E-01  7.699999809265137E-01  7.799999713897705E-01  7.799999713897705E-01  7.599999904632568E-01 
8.991596638655462E+00  7.699999809265137E-01  7.699999809265137E-01  7.799999713897705E-01  7.799999713897705E-01  7.599999904632568E-01 
9.075630252100842E+00  7.699999809265137E-01  7.699999809265137E-01  7.799999713897705E-01  7.799999713897705E-01  7.599999904632568E-01 
9.159663865546220E+00  7.699999809265137E-01  7.699999809265137E-01  7.799999713897705E-01  7.799999713897705E-01  7.599999904632568E-01 
9.243697478991598E+00  7.699999809265137E-01  7.699999809265137E-01  7.799999713897705E-01  7.799999713897705E-01  7.599999904632568E-01 
9.327731092436975E+00  7.699999809265137E-01  7.699999809265137E-01  7.799999713897705E-01  7.799999713897705E-01  7.599999904632568E-01 
9.411764705882353E+00  7.699999809265137E-01  7.699999809265137E-01  7.799999713897705E-01  7.799999713897705E-01  7.599999904632568E-01 
9.495798319327731E+00  7.699999809265137E-01  7.699999809265137E-01  7.799999713897705E-01  7.799999713897705E-01  7.599999904632568E-01 
9.579831932773111E+00  7.699999809265137E-01  7.699999809265137E-01  7.799999713897705E-01  7.799999713897705E-01  7.599999904632568E-01 
9.663865546218489E+00  7.699999809265137E-01  7.699999809265137E-01  7.799999713897705E-01  7.799999713897705E-01  7.599999904632568E-01 
9.747899159663866E+00  7.699999809265137E-01  7.699999809265137E-01  7.799999713897705E-01  7.799999713897705E-01  7.599999904632568E-01 
9.831932773109244E+00  7.699999809265137E-01  7.699999809265137E-01  7.799999713897705E-01  7.799999713897705E-01  7.599999904632568E-01 
9.915966386554622E+00  7.699999809265137E-01  7.699999809265137E-01  7.799999713897705E-01  7.799999713897705E-01  7.599999904632568E-01 
1.000000000000000E+01  7.699999809265137E-01  7.699999809265137E-01  7.799999713897705E-01  7.799999713897705E-01  7.599999904632568E-01 
