1.275104735003452E-01 -2.251560245675401E-01 2.183458565459304E-03 1.439146051067841E-01 -3.485913790322089E-01 2.639272430341562E-03 -1.004204231869956E+02 1.081856237825371E+02 -1.849540863350872E+01 -5.422917517528573E+01 4.562126056115597E+01 5.823585954678212E+01 -3.059542403275533E-02 1.135647454794947E-02 -2.428055085842944E-01 4.912495164525698E-01 
2.656414632908837E-01 -2.122257444637619E-01 4.249603510244058E-04 2.626865317925028E-01 -1.860241772578406E-01 2.982851584352638E-03 -1.003110601651211E+02 1.080465411648192E+02 -1.858613121968479E+01 -5.440244646224804E+01 4.560581056363016E+01 5.818300454061938E+01 -2.636888695968075E-02 2.227473942551945E-02 -3.727500969939934E-01 2.786216910621635E-01 
9.903523954285444E-02 -3.455650010281180E-01 2.003973954136401E-03 8.565481127813601E-02 -2.695228263250559E-01 2.001187944745516E-03 -1.003215786530702E+02 1.080943411749304E+02 -1.846527817712493E+01 -5.427626563772440E+01 4.564649807484383E+01 5.820083503007833E+01 9.095663586995529E-03 4.786892095615600E-03 -1.872170655345862E-01 3.724602066782827E-01 
2.330966424372527E-01 -2.699030826006818E-01 2.604852827184776E-03 9.036809223582346E-02 -2.305749333776247E-01 1.263513112918445E-03 -1.004864756564852E+02 1.081861750277934E+02 -1.840691155828493E+01 -5.420802645586414E+01 4.561954182005840E+01 5.828107983542997E+01 -3.469622065346434E-02 -3.326425236007303E-02 -3.916738809927444E-01 3.254903230775666E-01 
1.285590222457995E-01 -3.106049294459965E-01 8.661335412988256E-04 1.590723757486838E-01 -2.948155712395520E-01 1.844277970271836E-03 -1.003797820054018E+02 1.079390471823079E+02 -1.848713002617257E+01 -5.423807252059843E+01 4.558852364915943E+01 5.828503347552329E+01 3.537486935080426E-02 -5.892182232674868E-02 -3.607047803191644E-01 4.237047706627823E-01 
1.218440342651676E-01 -2.099538132393523E-01 1.458415994184230E-03 3.504841153535238E-02 -2.002926739962411E-01 6.913451212672284E-04 -1.004982718119095E+02 1.079958004998420E+02 -1.845268531187237E+01 -5.426631372613666E+01 4.563823248618470E+01 5.822572489948249E+01 3.395128003520194E-02 -3.268991160144358E-03 -2.658301113922402E-01 3.443758264298618E-01 
9.144813413626396E-02 -3.552622009318716E-01 3.607366797828060E-04 8.353056619290562E-02 -2.198213351444324E-01 2.382665285837009E-03 -1.004314897241828E+02 1.078556375589903E+02 -1.849383857603024E+01 -5.429660380885756E+01 4.568376154229905E+01 5.828125116915381E+01 2.378806595648533E-02 -7.867015145983307E-03 -3.099574077659932E-01 3.751795588418885E-01 
1.962608857074216E-01 -3.537650399798303E-01 9.826485110438340E-04 4.791901719465562E-02 -1.749989642432535E-01 1.301741314541969E-03 -1.003589162153520E+02 1.079888959845293E+02 -1.841127111511377E+01 -5.430812025399064E+01 4.561757245762529E+01 5.828433131358769E+01 4.447459566030709E-04 -4.645911282905421E-02 -2.782117526117878E-01 3.337521197173827E-01 
2.175160950967921E-01 -3.567154704566889E-01 2.494319925329292E-03 1.651915524974237E-01 -3.297335476135708E-01 3.921225954441662E-03 -1.004124371789032E+02 1.081516765369323E+02 -1.854563489673372E+01 -5.416870974678343E+01 4.566230893875265E+01 5.818829170731204E+01 2.503785697574376E-02 -8.993343270226647E-03 -3.627289624962560E-01 4.664678100212399E-01 
1.290982793571921E-01 -3.127342182218676E-01 3.216736652407036E-03 1.035257694562353E-02 -2.419848868042098E-01 2.863572599470733E-03 -1.001457898112514E+02 1.082005060906404E+02 -1.852110188040992E+01 -5.418821574535473E+01 4.571795407372102E+01 5.818319091186431E+01 -2.979763380866720E-02 1.530039149541424E-02 -2.213588048941156E-01 3.402248950115111E-01 
1.223279367768669E-02 -2.155197082196046E-01 1.781321209742585E-03 2.841515747455461E-03 -1.157095248927074E-01 1.486324746963820E-03 -1.003529415788375E+02 1.080162546379266E+02 -1.841272448133389E+01 -5.431349390794004E+01 4.563047105069050E+01 5.817207374571760E+01 -1.893251582250437E-02 -2.777842072581839E-03 -1.460776867868768E-01 3.055527223561283E-01 
1.993174046308404E-01 -3.113408433168250E-01 8.274941652118102E-04 3.480616882477340E-02 -2.613527228380607E-01 1.460625417969248E-03 -1.003272455696170E+02 1.080130787315180E+02 -1.852851703820627E+01 -5.416077274438980E+01 4.568890365649356E+01 5.826981012311950E+01 5.704795059533144E-02 -2.277113968500392E-02 -2.979215511816937E-01 3.731307375879643E-01 
2.069090433685095E-01 -2.283237841543049E-01 2.549165988345903E-03 3.908099053404131E-02 -2.132392400087205E-01 2.049332517364600E-03 -1.002801758815413E+02 1.080600084067890E+02 -1.854310304395263E+01 -5.419022929162958E+01 4.567086503313470E+01 5.820566464282414E+01 2.039340803424187E-02 -6.865576000476027E-04 -2.926722193396297E-01 2.681187829293681E-01 
1.348153612513335E-01 -2.989612076579803E-01 1.186000203317561E-03 1.108777290481134E-01 -2.072407494877229E-01 2.057200673777161E-03 -1.003218912505433E+02 1.079449480603404E+02 -1.841861146378840E+01 -5.431886235480721E+01 4.567186226093075E+01 5.818106252229847E+01 -1.497033203133090E-02 -1.780329226524971E-02 -3.244380373904125E-01 3.310334772416215E-01 
2.457164207849164E-01 -3.215533608823568E-01 3.042615290285947E-03 6.711332555333213E-02 -3.419375554500611E-01 2.331087420869295E-03 -1.003308594913736E+02 1.081097915884078E+02 -1.845621788558627E+01 -5.421895037875977E+01 4.566162179293929E+01 5.820012624197805E+01 -2.427664489880980E-02 -5.254721873668178E-02 -3.142578733111331E-01 4.624981889915016E-01 
1.465663090707923E-01 -2.940955363088039E-01 2.398943008598606E-03 1.332805339089218E-01 -1.832863153327661E-01 2.467604950209997E-03 -1.002799092018790E+02 1.081294632343044E+02 -1.846479240682354E+01 -5.420642422545482E+01 4.559996889589682E+01 5.819230330480763E+01 -1.890399226437730E-02 1.829345779949357E-02 -2.347553296888124E-01 2.798474730085614E-01 
1.937338229212644E-01 -3.137370325846134E-01 1.205443923520278E-03 4.584600112142660E-02 -3.040328553973949E-01 1.251556391404381E-03 -1.004643974798123E+02 1.080475407846692E+02 -1.847533047076847E+01 -5.420521038566407E+01 4.568673406956411E+01 5.830227478729410E+01 -4.374632104057849E-02 7.136942977609334E-03 -2.227794179100923E-01 4.352378207401058E-01 
1.845031448730228E-01 -2.277282011011213E-01 2.053080629769923E-03 1.021224200748639E-01 -1.893100530309759E-01 2.345165437813867E-03 -1.003617111449911E+02 1.080971106251962E+02 -1.853535779256002E+01 -5.431249088874034E+01 4.558861914554689E+01 5.813755215024347E+01 -1.122013042679131E-02 -1.241394140731918E-02 -2.460047898168138E-01 2.115963433947951E-01 
2.144270337513265E-01 -1.963043738669006E-01 3.527606249203174E-03 1.129247584775035E-01 -1.097791173481330E-01 2.808333760689345E-03 -1.003328137878733E+02 1.081450044687851E+02 -1.852491794966994E+01 -5.428650031001150E+01 4.568567424533227E+01 5.815687532879867E+01 2.715512963510386E-02 -1.595418830139267E-02 -3.876167025156572E-01 1.923009362211345E-01 
1.736107964426452E-01 -3.915649017094254E-01 1.788561821686931E-04 2.326226276915241E-02 -3.173237066882291E-01 2.088745836063001E-03 -1.004985422227735E+02 1.080691643747723E+02 -1.851621922506666E+01 -5.412638142429053E+01 4.565545813363313E+01 5.825229089456948E+01 -4.064056056764423E-03 3.033053285137917E-02 -3.066572579033708E-01 4.646674371515963E-01 
3.597731220379716E-01 -3.531916033470965E-01 3.383777072290853E-03 2.004061018829735E-01 -2.887880801918080E-01 2.892468947659097E-03 -1.004283665924240E+02 1.082753595626980E+02 -1.854053851285491E+01 -5.418737169860184E+01 4.561789408647407E+01 5.821626693577348E+01 -4.091625693262062E-02 3.522575724777915E-02 -3.841110949132588E-01 3.967422675642497E-01 
2.342949071571436E-01 -3.149394071565955E-01 7.155686020405415E-04 1.750772963381457E-01 -1.759257113686768E-01 -1.087275489463830E-04 -1.004536468624359E+02 1.080357325455867E+02 -1.850632480553520E+01 -5.424620089474018E+01 4.557853036059898E+01 5.826457675048496E+01 -6.158953025573410E-03 -1.238621389230075E-02 -2.683858562494802E-01 3.863837461237553E-01 
1.774858778363274E-01 -2.340948460842722E-01 7.536101803851051E-04 9.061812527865580E-02 -2.997797216405566E-01 2.328153945198254E-03 -1.003931376957922E+02 1.081327448086115E+02 -1.848389779863412E+01 -5.423317814358263E+01 4.559185371412369E+01 5.823565201495712E+01 2.196515417538171E-02 2.208049458700771E-02 -2.050385398901745E-01 2.858102195945366E-01 
-5.842934402204819E-03 -2.704402776033156E-01 3.032878907563642E-04 8.730255717245722E-02 -2.628753566881917E-01 3.059352799306261E-03 -1.003564360654351E+02 1.081589479398172E+02 -1.852662508559391E+01 -5.420486056224523E+01 4.573996088579889E+01 5.828086821568016E+01 3.291010742037202E-02 -2.324872946890904E-02 -2.244600970355896E-01 4.303534043937878E-01 
2.064750274048551E-01 -1.605184450818124E-01 1.761339699411110E-03 1.936848788206127E-01 -1.246624362479107E-01 2.313388046673181E-03 -1.004068409444576E+02 1.079584207528396E+02 -1.848535930687901E+01 -5.424890835367605E+01 4.562624373175996E+01 5.813480286599088E+01 8.175553251309961E-03 -4.301939678798880E-02 -3.115246228760191E-01 3.394211655153982E-01 
1.467858328474942E-01 -3.044730737829783E-01 2.849821676338363E-03 8.924561894743799E-02 -2.910210409631162E-01 3.035498313725622E-03 -1.003833033228036E+02 1.081877116262208E+02 -1.851217115023115E+01 -5.418613097726443E+01 4.567272471310426E+01 5.819839192418883E+01 2.438554136853218E-03 1.893661887644189E-02 -2.484235768997704E-01 4.009677264534529E-01 
3.607096256995686E-02 -2.985617844291322E-01 1.260213658289648E-03 5.013236167588025E-02 -1.218279816194410E-01 2.487844045238395E-03 -1.002894952063663E+02 1.081080051325948E+02 -1.842380473733317E+01 -5.434836252662789E+01 4.571405544642704E+01 5.819252348312708E+01 8.860823677650995E-04 -3.984207517950337E-02 -2.722353264870213E-01 3.517601309773528E-01 
2.709581185028886E-01 -3.050160768885640E-01 3.035223462157743E-03 1.730041670453970E-01 -2.572806403441107E-01 3.258897605452939E-03 -1.003775088028607E+02 1.082653123521341E+02 -1.856672959509961E+01 -5.419453448778678E+01 4.563220332416242E+01 5.818869752454959E+01 -2.060238386353434E-03 6.152333952980312E-03 -3.721003965753574E-01 3.362016734168990E-01 
1.189614537828211E-01 -2.914884888638796E-01 4.508784531212391E-04 1.571728653544628E-01 -2.382346149290231E-01 2.577588697500884E-03 -1.003172366158757E+02 1.081112601730375E+02 -1.847375266785575E+01 -5.424858882342957E+01 4.562349156083049E+01 5.827602544337411E+01 1.611431756928482E-02 3.306406129367877E-03 -3.625011528394525E-01 3.685744039607614E-01 
1.122325703294065E-01 -2.467198705237991E-01 3.033419097624754E-04 7.908396267599820E-02 -2.507071618663322E-01 1.173393726098377E-03 -1.003926969908561E+02 1.082076715014583E+02 -1.852898465555307E+01 -5.428634734968976E+01 4.562052605780077E+01 5.823504203442425E+01 1.849370578121654E-03 8.572824045943835E-03 -2.716924108823761E-01 3.022030189199601E-01 
2.623530808944913E-01 -2.633140555938973E-01 3.086635953921983E-03 1.409937433789249E-01 -2.341053536495089E-01 2.399408821653767E-03 -1.004010980140549E+02 1.081551175632727E+02 -1.847025999372342E+01 -5.432106465789883E+01 4.568660736492566E+01 5.822546304915160E+01 -7.879710856013286E-03 -1.111655674904240E-02 -3.787198393611619E-01 3.461784744408709E-01 
1.293810594342255E-01 -2.861122715181695E-01 2.861610348818817E-03 1.082058371891412E-01 -2.611164652608408E-01 2.633165635263219E-03 -1.002550531134731E+02 1.081247274168312E+02 -1.847499015762230E+01 -5.428330342791439E+01 4.570269357323021E+01 5.823091392823918E+01 -1.941130603821172E-02 -2.208975353937156E-02 -2.272510315539324E-01 4.182521895527341E-01 
1.008643916572649E-01 -2.571154779687219E-01 2.616263047766110E-04 1.014464356496813E-01 -2.715816657817625E-01 2.169579507062166E-03 -1.004663480348559E+02 1.080511838508922E+02 -1.846506121953113E+01 -5.416868911209892E+01 4.558986565543405E+01 5.823425278034188E+01 -2.246463086268596E-02 4.384214405894087E-02 -1.942751675264598E-01 3.713437910668043E-01 
1.120949551733941E-01 -3.141488052036097E-01 9.497180679714160E-04 6.263120056507736E-02 -2.952473414582100E-01 1.209484643730924E-03 -1.003860352136451E+02 1.080606638390577E+02 -1.849647103356536E+01 -5.418332760017418E+01 4.565457516192565E+01 5.823567370399905E+01 8.962766314892045E-03 3.444196967438361E-02 -2.595338782950048E-01 3.293442519173263E-01 
1.436171799660992E-01 -4.091187865703665E-01 2.802584828000145E-03 1.107729217212101E-01 -2.574732604977841E-01 3.435139186908137E-03 -1.003004030096142E+02 1.081353630549438E+02 -1.852141763124518E+01 -5.411883807084234E+01 4.572054251964498E+01 5.821888416754101E+01 1.718776937678617E-03 -2.456657784584270E-02 -2.670768522511542E-01 3.949529759032105E-01 
9.286779523052080E-02 -1.788573520712556E-01 5.302868622611649E-04 1.503495238759214E-01 -2.022961287065262E-01 1.917614056066156E-03 -1.004971836255682E+02 1.079615437042065E+02 -1.853313757709236E+01 -5.422723555966872E+01 4.562855355358569E+01 5.816884746212830E+01 2.344233854668636E-02 4.369610834674036E-02 -2.828876977660478E-01 1.831692301012349E-01 
1.799062825583352E-01 -3.088462050317177E-01 9.008109077398241E-04 1.752435512614282E-01 -2.581117733321175E-01 1.147364166486000E-03 -1.004045564008116E+02 1.080970125738641E+02 -1.842768926783915E+01 -5.427350092201007E+01 4.559812765472328E+01 5.831648943578590E+01 -4.114900763202535E-03 2.077885315972174E-02 -2.539099464366716E-01 4.386865917628092E-01 
1.937519387021692E-01 -2.742138790018308E-01 2.638658653695421E-03 1.269596869802927E-01 -2.533045949426181E-01 2.885680521671177E-03 -1.003695414029833E+02 1.081232625667363E+02 -1.854906726469746E+01 -5.421637688857073E+01 4.567444776342721E+01 5.826127803165300E+01 -3.361086195263717E-03 1.682944478646573E-02 -3.515077980703153E-01 2.661693689081007E-01 
2.173263299015404E-01 -3.478417709833966E-01 1.315088366627346E-03 1.744521104226620E-01 -3.787532768436599E-01 2.242248021702649E-03 -1.004139427481761E+02 1.081762111175430E+02 -1.850612172762400E+01 -5.414406835577918E+01 4.563079673902877E+01 5.828499168297019E+01 -6.904575219241288E-03 2.209721732418721E-04 -3.751485859252263E-01 5.121914326850895E-01 
1.373553676901348E-01 -3.474222325103354E-01 1.848429889755949E-03 7.630765851375747E-02 -2.563311374381633E-01 2.491837363433345E-03 -1.004366524499150E+02 1.082271658228334E+02 -1.849593448629264E+01 -5.423592810196624E+01 4.567436022080714E+01 5.820074927646245E+01 8.173913139491238E-03 -4.655239261385761E-02 -2.924617302480043E-01 4.357989503205010E-01 
1.655793629295667E-01 -2.463799676228092E-01 1.718154156064355E-03 7.673726068817201E-02 -1.601483775275915E-01 1.596143599131522E-03 -1.003201549615684E+02 1.080837519882848E+02 -1.848211990831715E+01 -5.433434280174068E+01 4.560467012334893E+01 5.821831028064891E+01 1.541523919028893E-02 3.427638058299690E-02 -3.470047461863598E-01 3.181897105740855E-01 
2.090561367502974E-01 -1.966657143204138E-01 8.229584185012850E-04 1.759386066712756E-01 -2.101101369349717E-01 1.437820353177904E-03 -1.003694621934016E+02 1.077799419611930E+02 -1.849937805505692E+01 -5.428790826074545E+01 4.559779460362461E+01 5.821090777520921E+01 -7.816815972173926E-03 -2.265636348504128E-02 -3.840640547127184E-01 4.271084737699116E-01 
2.496512387378816E-01 -3.736922264924188E-01 2.777841575460886E-03 1.516333228937509E-01 -2.696692906204797E-01 1.981040293477981E-03 -1.003566800463553E+02 1.081566754638507E+02 -1.853246224898583E+01 -5.418088092836411E+01 4.564989027560513E+01 5.823355306678293E+01 1.668205414388999E-02 -1.639009109554999E-02 -4.081819318166896E-01 4.790063044863361E-01 
1.563163008709885E-01 -2.681905978139999E-01 1.444389340038352E-03 1.698439639756748E-01 -2.507580450534926E-01 2.888845428559527E-03 -1.004510042450353E+02 1.082454972843234E+02 -1.861079790094601E+01 -5.421154535148501E+01 4.566246129525118E+01 5.818014131227130E+01 -3.091015800185970E-02 1.619999030147852E-02 -2.759473518394527E-01 3.712130299437002E-01 
1.994325431023662E-01 -1.637410444978194E-01 2.453639845419615E-03 1.953623858695996E-01 -9.866395838406400E-02 2.682640421284360E-03 -1.003135457033034E+02 1.082572080605278E+02 -1.851720719845410E+01 -5.421667725465937E+01 4.563465907060009E+01 5.811844269088654E+01 5.238220544623327E-03 -2.926505444583816E-02 -4.036462642690973E-01 2.361865501530097E-01 
1.836941438475753E-01 -2.124232542326378E-01 1.091490080914485E-03 1.407408590585690E-01 -1.410872742638967E-01 1.946217577201961E-03 -1.003558082966658E+02 1.080427911910738E+02 -1.851174313525023E+01 -5.425461757902501E+01 4.560410007575252E+01 5.811023434842909E+01 2.728685803198633E-02 1.924578727121880E-02 -4.080896650465028E-01 2.687000993226347E-01 
1.410541080419575E-01 -2.749889583475483E-01 1.859026548523759E-03 1.505405637085339E-01 -2.542753665200363E-01 2.064387212555926E-03 -1.004108570277303E+02 1.080191854992956E+02 -1.852765854519783E+01 -5.438134093302322E+01 4.570347236873151E+01 5.818436035103072E+01 2.124855786737047E-02 3.983364330350651E-02 -3.300854627978683E-01 3.078987756458285E-01 
1.226369524049770E-01 -2.853636287919142E-01 3.064551101727067E-03 1.159336707983199E-01 -1.779047173987626E-01 3.421664256526316E-03 -1.002752511407527E+02 1.081430061841152E+02 -1.854984884158634E+01 -5.427232928233354E+01 4.567194392623554E+01 5.819895061664835E+01 -3.180018206527030E-03 1.022128628182090E-02 -3.551421355511016E-01 3.241985234464906E-01 
1.383638283359297E-01 -2.416380448656949E-01 8.114268696660005E-04 1.470358173927158E-01 -3.091177310877700E-01 2.478884217618030E-03 -1.004425138305535E+02 1.080763284956767E+02 -1.853132446540515E+01 -5.420287249951707E+01 4.568336230097265E+01 5.830092288311300E+01 -2.401100968997203E-02 7.703560443981327E-03 -3.261759534872905E-01 3.957994778739563E-01 
1.426381720552686E-01 -2.979561894296182E-01 2.024931985560138E-03 7.529338311941011E-02 -1.369878938690507E-01 2.066917244021304E-03 -1.003674803024274E+02 1.081988329403424E+02 -1.845054209243741E+01 -5.420190725238605E+01 4.571799854687195E+01 5.825183873037778E+01 -1.653882572896878E-02 2.071842367606175E-02 -2.285530001111661E-01 2.825734022526015E-01 
-1.647332584845423E-03 -2.553974986927822E-01 4.219088138529602E-04 -7.580611527585232E-02 -2.412059917594487E-01 1.077623491388478E-03 -1.003739178955136E+02 1.078994997775083E+02 -1.843861449766872E+01 -5.424137355523877E+01 4.567075988261972E+01 5.825270930868022E+01 1.320446753257073E-02 2.601910811078010E-02 -1.424358699858647E-01 3.431315554857134E-01 
1.539523984697110E-01 -2.867736428310569E-01 1.930129560201623E-03 6.438883211241217E-02 -2.571193909483720E-01 2.186251531424523E-03 -1.003873794312238E+02 1.081796377470764E+02 -1.839004669856193E+01 -5.418961073447223E+01 4.563742213510717E+01 5.823145490628912E+01 2.272550819718865E-02 1.065309641014186E-02 -2.814205561506999E-01 3.679349775062112E-01 
2.331368536060675E-01 -3.077902516879818E-01 1.749738043674260E-03 1.867570368763470E-01 -3.551129605123647E-01 1.305049878060894E-03 -1.004547232903177E+02 1.081960276131493E+02 -1.854509080397838E+01 -5.433640825508854E+01 4.554719381799763E+01 5.834140709594593E+01 1.843143668838849E-02 -3.470007419883574E-02 -3.507180492509379E-01 4.479096071515500E-01 
